case_id,state,district,land_type,acquisition_stage,case_age_days,days_in_stage,number_of_landowners,litigation_present,number_of_objections,compensation_delay_days,previous_stage_delay_days,historical_delay_rate,land_area_hectares,final_additional_delay_days
LA00265,Punjab,Ludhiana,Residential,Compensation,176,169,2,0,1,101,50,0.143,33.11,181
LA00266,Uttar Pradesh,Lucknow,Agricultural,Notification,371,27,49,0,6,0,50,0.191,2.24,157
LA00267,Maharashtra,Nagpur,Agricultural,Compensation,168,168,12,0,2,19,54,0.181,7.75,182
LA00268,Maharashtra,Nagpur,Commercial,Compensation,154,79,50,1,12,49,12,0.515,6.32,264
LA00269,Uttar Pradesh,Lucknow,Commercial,Compensation,159,9,49,1,11,50,55,0.353,6.34,254
LA00270,Uttar Pradesh,Varanasi,Commercial,Possession,185,59,16,0,5,26,69,0.181,5.37,176
LA00271,Gujarat,Surat,Industrial,Compensation,424,86,4,0,2,78,48,0.101,16.27,154
LA00272,Rajasthan,Jodhpur,Agricultural,Compensation,146,124,26,0,3,120,31,0.219,7.66,197
LA00273,Rajasthan,Jodhpur,Commercial,Compensation,158,104,19,1,3,81,39,0.261,3.95,210
LA00274,Punjab,Amritsar,Industrial,Possession,480,28,34,0,4,26,65,0.166,7.78,120
LA00275,Maharashtra,Pune,Agricultural,Possession,337,90,5,0,2,28,11,0.029,2.06,92
LA00276,Maharashtra,Nashik,Agricultural,Notification,119,45,3,0,2,12,58,0.222,11.89,115
LA00277,Maharashtra,Pune,Agricultural,Compensation,438,52,27,1,12,119,21,0.334,3.74,216
LA00278,Madhya Pradesh,Bhopal,Industrial,Objection,116,116,47,0,6,2,71,0.323,3.96,202
LA00279,Rajasthan,Jodhpur,Agricultural,Possession,106,106,19,0,4,5,11,0.186,12.34,120
LA00280,Rajasthan,Kota,Residential,Compensation,239,32,20,1,2,32,41,0.332,4.92,190
LA00281,Gujarat,Rajkot,Agricultural,Objection,355,111,10,1,5,25,32,0.153,5.2,184
LA00282,Maharashtra,Nashik,Agricultural,Notification,119,79,17,1,9,13,39,0.264,23.75,164
LA00283,Madhya Pradesh,Indore,Residential,Objection,384,64,18,0,3,18,30,0.189,2.79,110
LA00284,Maharashtra,Aurangabad,Agricultural,Compensation,103,103,16,0,4,70,3,0.247,12.16,169
LA00285,Maharashtra,Nagpur,Industrial,Objection,398,48,21,0,3,14,69,0.373,19.1,189
LA00286,Punjab,Bathinda,Agricultural,Notification,75,75,18,0,4,10,43,0.184,23.73,115
LA00287,Rajasthan,Udaipur,Industrial,Possession,248,75,41,1,9,22,48,0.289,65.14,225
LA00288,Uttar Pradesh,Varanasi,Agricultural,Compensation,331,21,21,0,3,4,42,0.064,3.89,128
LA00289,Uttar Pradesh,Varanasi,Industrial,Notification,155,144,46,0,4,12,42,0.177,3.1,174
LA00290,Maharashtra,Nashik,Residential,Objection,318,154,37,0,2,27,49,0.152,16.73,221
LA00291,Madhya Pradesh,Indore,Agricultural,Possession,354,104,39,0,8,13,33,0.02,18.92,191
LA00292,Gujarat,Surat,Agricultural,Compensation,336,132,36,1,5,116,10,0.262,3.35,219
LA00293,Punjab,Ludhiana,Agricultural,Compensation,216,30,56,1,7,118,2,0.447,12.0,247
LA00294,Gujarat,Vadodara,Residential,Objection,394,64,16,0,2,19,43,0.146,112.64,112
LA00295,Uttar Pradesh,Kanpur,Commercial,Objection,374,66,59,0,11,23,15,0.288,8.2,250
LA00296,Uttar Pradesh,Varanasi,Agricultural,Notification,183,139,13,0,1,10,36,0.02,18.61,100
LA00297,Punjab,Ludhiana,Agricultural,Compensation,375,66,9,0,1,72,49,0.198,35.76,155
LA00298,Maharashtra,Nashik,Residential,Notification,462,133,50,1,14,29,48,0.424,90.35,268
LA00299,Gujarat,Ahmedabad,Agricultural,Notification,414,59,54,0,8,5,13,0.284,9.45,186
LA00300,Rajasthan,Udaipur,Residential,Compensation,375,110,6,0,1,30,53,0.02,25.87,147
LA00301,Maharashtra,Nashik,Agricultural,Possession,391,41,36,0,3,17,76,0.173,3.36,165
LA00302,Madhya Pradesh,Bhopal,Residential,Compensation,409,103,31,0,4,118,29,0.231,7.58,225
LA00303,Rajasthan,Kota,Industrial,Compensation,166,19,14,0,5,99,9,0.137,4.73,157
LA00304,Punjab,Bathinda,Agricultural,Compensation,369,134,32,0,4,21,40,0.215,1.12,205
LA00305,Uttar Pradesh,Varanasi,Agricultural,Objection,123,10,42,0,6,3,49,0.294,1.49,163
LA00306,Rajasthan,Jaipur,Agricultural,Objection,198,180,35,0,6,30,32,0.227,11.36,206
LA00307,Gujarat,Surat,Residential,Compensation,470,152,32,1,7,88,48,0.358,11.58,307
LA00308,Uttar Pradesh,Lucknow,Agricultural,Objection,163,106,54,1,9,30,62,0.32,2.61,255
LA00309,Gujarat,Surat,Industrial,Compensation,427,165,14,0,3,85,46,0.037,35.07,222
LA00310,Rajasthan,Kota,Residential,Possession,229,147,38,0,7,24,64,0.265,2.44,208
LA00311,Uttar Pradesh,Agra,Agricultural,Possession,128,30,19,0,5,11,11,0.211,9.56,126
LA00312,Madhya Pradesh,Bhopal,Commercial,Notification,75,75,59,0,13,3,23,0.354,4.88,261
LA00313,Rajasthan,Kota,Agricultural,Objection,288,71,16,0,1,14,44,0.149,8.22,116
LA00314,Gujarat,Ahmedabad,Commercial,Notification,242,155,53,0,10,14,21,0.26,18.15,224
LA00315,Gujarat,Ahmedabad,Agricultural,Objection,270,157,38,0,5,15,80,0.24,15.76,211
LA00316,Uttar Pradesh,Lucknow,Residential,Objection,50,50,13,1,2,26,54,0.26,15.0,149
LA00317,Madhya Pradesh,Bhopal,Industrial,Notification,156,84,46,1,14,8,33,0.404,13.2,240
LA00318,Madhya Pradesh,Indore,Commercial,Compensation,31,31,15,0,3,8,62,0.347,2.07,152
LA00319,Punjab,Bathinda,Industrial,Compensation,172,27,16,0,3,3,79,0.068,22.98,128
LA00320,Madhya Pradesh,Jabalpur,Agricultural,Possession,468,34,21,0,4,27,0,0.42,2.56,165
LA00321,Gujarat,Ahmedabad,Commercial,Notification,101,101,41,0,10,14,45,0.143,6.65,191
LA00322,Rajasthan,Jaipur,Residential,Notification,354,108,24,0,2,24,34,0.199,5.2,134
LA00323,Uttar Pradesh,Agra,Residential,Objection,32,32,35,0,3,8,61,0.113,10.49,168
LA00324,Punjab,Patiala,Agricultural,Notification,294,84,34,0,5,9,24,0.233,4.55,167
LA00325,Punjab,Patiala,Agricultural,Objection,463,35,12,0,5,30,26,0.211,6.31,142
LA00326,Gujarat,Rajkot,Residential,Possession,190,105,14,0,3,6,62,0.138,37.3,172
LA00327,Gujarat,Surat,Agricultural,Objection,122,79,19,0,3,17,72,0.23,2.02,156
LA00328,Rajasthan,Jaipur,Residential,Notification,298,145,14,0,5,9,11,0.105,7.37,125
LA00329,Rajasthan,Jaipur,Commercial,Compensation,161,8,56,0,12,87,49,0.136,2.43,216
LA00330,Uttar Pradesh,Lucknow,Industrial,Compensation,449,168,23,0,4,90,63,0.219,14.5,218
LA00331,Uttar Pradesh,Lucknow,Agricultural,Compensation,429,15,25,0,4,83,13,0.178,3.57,162
LA00332,Maharashtra,Aurangabad,Industrial,Objection,337,78,41,0,4,14,53,0.193,7.68,168
LA00333,Gujarat,Surat,Agricultural,Possession,330,64,48,0,2,19,79,0.219,1.96,163
LA00334,Madhya Pradesh,Jabalpur,Agricultural,Notification,313,131,42,0,1,1,68,0.262,26.88,186
LA00335,Maharashtra,Nagpur,Commercial,Objection,376,120,34,0,7,7,15,0.148,7.95,199
LA00336,Madhya Pradesh,Gwalior,Agricultural,Compensation,246,39,59,1,14,4,80,0.445,8.48,276
LA00337,Punjab,Amritsar,Agricultural,Possession,486,91,54,0,6,20,28,0.376,16.93,233
LA00338,Gujarat,Rajkot,Agricultural,Objection,192,99,13,0,2,1,38,0.294,2.11,143
LA00339,Gujarat,Ahmedabad,Agricultural,Compensation,34,34,10,0,3,1,23,0.233,3.99,134
LA00340,Punjab,Ludhiana,Commercial,Notification,359,8,24,0,4,12,56,0.185,8.76,161
LA00341,Uttar Pradesh,Agra,Agricultural,Notification,341,36,51,0,7,9,10,0.293,1.27,217
LA00342,Gujarat,Surat,Agricultural,Notification,492,93,58,0,8,14,57,0.267,1.41,232
LA00343,Uttar Pradesh,Kanpur,Residential,Compensation,216,50,43,1,13,63,4,0.319,3.25,239
LA00344,Uttar Pradesh,Kanpur,Agricultural,Objection,230,100,42,0,4,15,68,0.305,2.36,205
LA00345,Punjab,Patiala,Residential,Compensation,294,33,15,0,5,73,26,0.118,5.24,178
LA00346,Gujarat,Surat,Industrial,Notification,214,134,36,0,4,4,41,0.243,12.46,165
LA00347,Punjab,Amritsar,Commercial,Possession,399,38,12,0,1,30,18,0.047,15.64,126
LA00348,Punjab,Bathinda,Industrial,Possession,231,119,33,0,10,23,8,0.325,45.12,195
LA00349,Gujarat,Ahmedabad,Agricultural,Notification,399,152,12,0,3,11,1,0.102,7.22,120
LA00350,Rajasthan,Kota,Commercial,Notification,230,68,5,0,3,26,79,0.191,8.62,104
LA00351,Uttar Pradesh,Kanpur,Agricultural,Notification,136,29,59,1,6,24,11,0.342,7.21,183
LA00352,Rajasthan,Udaipur,Agricultural,Possession,496,6,54,0,4,21,4,0.216,10.18,160
LA00353,Gujarat,Vadodara,Residential,Objection,277,68,42,0,4,22,41,0.341,11.01,218
LA00354,Maharashtra,Nashik,Agricultural,Compensation,362,25,38,0,10,117,77,0.183,18.58,219
LA00355,Punjab,Amritsar,Industrial,Objection,308,160,15,0,0,25,6,0.02,18.51,169
LA00356,Punjab,Amritsar,Residential,Compensation,199,176,35,0,3,63,20,0.125,12.42,216
LA00357,Rajasthan,Jodhpur,Industrial,Compensation,487,177,45,1,9,119,45,0.424,33.45,307
LA00358,Punjab,Ludhiana,Agricultural,Compensation,204,167,33,0,3,81,39,0.262,7.59,240
LA00359,Rajasthan,Kota,Agricultural,Possession,497,108,17,0,4,15,11,0.086,4.01,138
LA00360,Madhya Pradesh,Bhopal,Residential,Notification,232,62,24,0,3,2,77,0.119,4.72,135
LA00361,Punjab,Patiala,Agricultural,Possession,40,40,51,0,5,5,29,0.322,6.65,186
LA00362,Punjab,Bathinda,Agricultural,Notification,47,47,16,0,5,22,54,0.251,2.5,150
LA00363,Gujarat,Rajkot,Residential,Compensation,488,152,58,0,2,37,37,0.281,4.0,265
LA00364,Punjab,Ludhiana,Industrial,Possession,278,81,46,0,10,5,47,0.305,2.36,203
LA00365,Rajasthan,Udaipur,Residential,Compensation,212,72,54,1,9,25,73,0.457,10.42,261
LA00366,Uttar Pradesh,Lucknow,Agricultural,Compensation,412,126,31,0,8,25,26,0.377,10.53,237
LA00367,Maharashtra,Nashik,Agricultural,Objection,320,70,14,0,4,7,65,0.045,1.26,115
LA00368,Gujarat,Ahmedabad,Residential,Objection,341,67,3,0,3,18,23,0.043,3.84,89
LA00369,Rajasthan,Jaipur,Agricultural,Objection,352,45,33,0,5,9,25,0.165,45.84,167
LA00370,Madhya Pradesh,Bhopal,Agricultural,Compensation,123,16,24,0,2,1,2,0.234,13.87,160
LA00371,Maharashtra,Pune,Agricultural,Compensation,71,11,7,1,7,83,28,0.198,11.64,160
LA00372,Uttar Pradesh,Varanasi,Agricultural,Objection,372,75,56,0,5,13,47,0.311,3.8,214
LA00373,Maharashtra,Pune,Agricultural,Objection,40,40,59,0,6,28,51,0.308,9.85,218
LA00374,Maharashtra,Nashik,Agricultural,Objection,368,50,23,1,7,22,34,0.275,7.28,160
LA00375,Punjab,Patiala,Residential,Objection,91,91,41,0,10,4,28,0.252,3.33,193
LA00376,Rajasthan,Udaipur,Agricultural,Notification,153,62,25,0,11,13,18,0.272,4.51,139
LA00377,Madhya Pradesh,Jabalpur,Residential,Possession,363,58,30,1,3,25,73,0.213,4.61,199
LA00378,Madhya Pradesh,Bhopal,Agricultural,Compensation,323,33,38,0,10,26,31,0.221,1.67,189
LA00379,Maharashtra,Aurangabad,Industrial,Notification,398,104,25,0,3,3,24,0.076,1.97,157
LA00380,Gujarat,Vadodara,Agricultural,Compensation,317,120,49,0,6,116,76,0.282,6.05,278
LA00381,Rajasthan,Jaipur,Agricultural,Possession,52,52,12,0,1,14,51,0.108,3.16,96
LA00382,Punjab,Amritsar,Agricultural,Objection,425,97,41,0,8,7,68,0.325,5.47,233
LA00383,Punjab,Bathinda,Agricultural,Notification,131,88,59,0,8,25,31,0.302,1.48,218
LA00384,Gujarat,Surat,Agricultural,Notification,94,52,52,1,6,27,34,0.338,16.47,207
LA00385,Rajasthan,Jaipur,Commercial,Notification,443,126,3,0,0,18,59,0.071,59.17,113
LA00386,Rajasthan,Udaipur,Industrial,Compensation,121,102,7,0,0,71,79,0.242,20.64,199
LA00387,Rajasthan,Udaipur,Agricultural,Possession,282,16,38,1,13,7,63,0.213,22.89,199
LA00388,Madhya Pradesh,Jabalpur,Agricultural,Notification,258,91,56,1,10,23,37,0.346,13.82,263
LA00389,Punjab,Bathinda,Residential,Compensation,392,73,51,0,4,53,48,0.269,9.64,232
LA00390,Rajasthan,Udaipur,Residential,Notification,50,50,55,0,6,7,28,0.234,8.06,205
LA00391,Madhya Pradesh,Indore,Agricultural,Compensation,80,58,9,0,0,65,36,0.151,2.96,137
LA00392,Gujarat,Ahmedabad,Commercial,Compensation,225,173,32,1,10,66,31,0.307,14.73,293
LA00393,Maharashtra,Nagpur,Agricultural,Objection,252,113,44,0,10,13,8,0.274,13.88,224
LA00394,Uttar Pradesh,Lucknow,Residential,Notification,401,27,38,0,5,2,70,0.232,4.65,138
LA00395,Madhya Pradesh,Indore,Agricultural,Compensation,315,75,47,1,7,115,11,0.35,12.5,267
LA00396,Punjab,Patiala,Agricultural,Possession,100,100,13,0,2,20,21,0.026,3.69,129
LA00397,Rajasthan,Udaipur,Agricultural,Objection,491,49,28,0,5,26,20,0.202,3.93,166
LA00398,Gujarat,Surat,Commercial,Notification,246,129,27,1,10,4,17,0.153,16.04,209
LA00399,Gujarat,Surat,Agricultural,Notification,484,142,57,1,10,27,40,0.346,11.36,264
LA00400,Gujarat,Vadodara,Commercial,Compensation,496,126,13,0,4,68,77,0.173,5.86,226
LA00401,Punjab,Ludhiana,Commercial,Compensation,54,20,20,0,3,42,26,0.251,5.22,141
LA00402,Madhya Pradesh,Gwalior,Residential,Compensation,268,70,2,0,2,89,59,0.279,8.8,131
LA00403,Gujarat,Vadodara,Agricultural,Compensation,228,66,10,0,2,30,59,0.085,1.18,128
LA00404,Punjab,Patiala,Agricultural,Possession,264,65,59,0,8,0,61,0.233,3.46,237
LA00405,Maharashtra,Nashik,Agricultural,Possession,175,159,51,0,8,1,50,0.316,2.09,217
LA00406,Uttar Pradesh,Varanasi,Residential,Objection,293,5,16,0,2,22,59,0.29,7.48,96
LA00407,Maharashtra,Nashik,Industrial,Compensation,261,99,43,0,4,97,61,0.361,21.95,227
LA00408,Rajasthan,Kota,Agricultural,Objection,117,117,36,0,8,8,55,0.139,11.91,206
LA00409,Punjab,Amritsar,Industrial,Objection,165,159,55,0,7,12,45,0.275,4.43,227
LA00410,Rajasthan,Jaipur,Agricultural,Possession,99,99,19,0,5,10,7,0.225,3.65,144
LA00411,Gujarat,Vadodara,Agricultural,Compensation,427,180,60,0,7,24,41,0.378,3.48,281
LA00412,Gujarat,Ahmedabad,Agricultural,Possession,349,75,23,0,5,7,61,0.218,54.58,135
LA00413,Gujarat,Rajkot,Residential,Objection,212,112,44,0,6,2,27,0.21,7.91,181
LA00414,Rajasthan,Kota,Agricultural,Compensation,216,100,24,1,7,36,20,0.325,9.02,210
LA00415,Rajasthan,Jodhpur,Agricultural,Compensation,67,13,41,1,9,13,48,0.416,0.89,204
LA00416,Madhya Pradesh,Indore,Commercial,Notification,166,12,21,0,4,27,10,0.087,2.27,103
LA00417,Punjab,Patiala,Agricultural,Objection,465,162,51,0,7,30,58,0.379,7.07,264
LA00418,Rajasthan,Jodhpur,Agricultural,Compensation,44,35,39,0,3,94,79,0.302,4.49,230
LA00419,Gujarat,Surat,Agricultural,Notification,98,67,18,0,7,23,39,0.098,8.44,139
LA00420,Uttar Pradesh,Agra,Agricultural,Possession,428,114,58,1,5,8,2,0.467,8.33,245
LA00421,Punjab,Amritsar,Agricultural,Notification,275,106,43,0,7,13,21,0.31,13.47,167
LA00422,Madhya Pradesh,Jabalpur,Agricultural,Notification,45,45,26,0,5,13,2,0.249,1.14,128
LA00423,Madhya Pradesh,Bhopal,Residential,Compensation,260,177,9,0,4,67,37,0.246,2.45,209
LA00424,Uttar Pradesh,Varanasi,Agricultural,Notification,383,143,59,0,11,16,25,0.308,6.69,237
LA00425,Maharashtra,Nashik,Residential,Possession,192,170,46,0,7,6,62,0.282,3.87,232
LA00426,Gujarat,Vadodara,Agricultural,Compensation,209,120,41,1,6,84,68,0.124,5.42,304
LA00427,Punjab,Ludhiana,Agricultural,Notification,327,177,50,0,7,18,35,0.358,8.24,209
LA00428,Madhya Pradesh,Indore,Agricultural,Compensation,311,110,37,0,4,92,79,0.299,3.51,252
LA00429,Rajasthan,Udaipur,Agricultural,Compensation,455,100,14,0,2,46,36,0.241,8.96,180
LA00430,Madhya Pradesh,Indore,Agricultural,Compensation,146,146,15,1,8,42,9,0.174,12.73,192
LA00431,Rajasthan,Jaipur,Agricultural,Possession,160,157,5,0,2,1,73,0.178,7.89,133
LA00432,Madhya Pradesh,Gwalior,Industrial,Compensation,103,17,4,0,2,74,32,0.179,15.19,118
LA00433,Madhya Pradesh,Bhopal,Commercial,Compensation,343,165,44,0,5,25,71,0.192,0.84,255
LA00434,Rajasthan,Jodhpur,Agricultural,Objection,281,126,52,0,7,26,59,0.36,4.11,260
LA00435,Maharashtra,Nashik,Residential,Compensation,193,162,10,0,1,104,76,0.154,18.04,201
LA00436,Rajasthan,Kota,Residential,Possession,357,130,35,0,9,20,52,0.085,3.11,253
LA00437,Uttar Pradesh,Kanpur,Commercial,Compensation,207,168,8,0,6,29,48,0.167,2.72,178
LA00438,Punjab,Patiala,Agricultural,Compensation,122,53,25,0,5,8,18,0.116,6.51,170
LA00439,Rajasthan,Udaipur,Agricultural,Objection,284,38,48,0,3,24,22,0.12,7.26,178
LA00440,Maharashtra,Pune,Agricultural,Compensation,235,39,49,0,7,20,26,0.295,4.33,208
LA00441,Punjab,Amritsar,Agricultural,Possession,220,49,57,0,5,14,25,0.284,46.69,223
LA00442,Gujarat,Ahmedabad,Agricultural,Notification,239,42,19,1,4,14,48,0.367,9.84,114
LA00443,Rajasthan,Jaipur,Industrial,Objection,460,82,57,0,5,27,70,0.304,3.0,247
LA00444,Maharashtra,Pune,Industrial,Compensation,131,39,48,0,7,34,2,0.324,1.75,198
LA00445,Uttar Pradesh,Kanpur,Agricultural,Compensation,159,32,21,0,3,83,50,0.2,11.08,159
LA00446,Uttar Pradesh,Varanasi,Agricultural,Compensation,296,97,20,0,7,59,61,0.246,2.93,187
LA00447,Gujarat,Rajkot,Agricultural,Notification,51,51,7,0,0,22,35,0.034,63.6,57
LA00448,Punjab,Patiala,Agricultural,Objection,98,28,56,0,18,22,22,0.328,11.34,200
LA00449,Uttar Pradesh,Varanasi,Residential,Compensation,296,94,13,0,3,20,35,0.12,12.94,154
LA00450,Gujarat,Ahmedabad,Agricultural,Compensation,270,121,17,0,2,116,67,0.196,9.48,203
LA00451,Punjab,Bathinda,Commercial,Compensation,337,129,25,1,8,19,74,0.304,22.68,235
LA00452,Punjab,Bathinda,Industrial,Compensation,83,23,9,0,4,36,55,0.07,0.67,142
LA00453,Maharashtra,Pune,Residential,Compensation,432,134,49,1,14,26,39,0.352,2.22,298
LA00454,Rajasthan,Jodhpur,Residential,Compensation,258,9,42,0,8,63,52,0.375,20.78,214
LA00455,Uttar Pradesh,Varanasi,Agricultural,Compensation,103,46,10,0,3,81,54,0.02,33.13,196
LA00456,Uttar Pradesh,Agra,Agricultural,Compensation,176,61,10,0,2,115,62,0.176,2.15,186
LA00457,Rajasthan,Udaipur,Agricultural,Compensation,137,137,2,0,2,47,11,0.19,1.2,186
LA00458,Uttar Pradesh,Varanasi,Residential,Notification,243,38,57,0,4,7,6,0.334,8.74,173
LA00459,Punjab,Amritsar,Agricultural,Objection,251,142,27,0,7,25,27,0.346,12.01,198
LA00460,Rajasthan,Jaipur,Commercial,Compensation,234,179,40,1,12,72,21,0.419,8.56,282
LA00461,Madhya Pradesh,Indore,Agricultural,Possession,247,173,9,0,0,18,49,0.142,6.96,134
LA00462,Rajasthan,Jaipur,Agricultural,Compensation,457,58,14,0,1,7,42,0.094,1.16,112
LA00463,Madhya Pradesh,Indore,Agricultural,Notification,481,21,33,0,8,25,74,0.244,5.08,211
LA00464,Maharashtra,Nagpur,Industrial,Compensation,260,44,13,0,4,31,62,0.188,5.89,138
LA00465,Rajasthan,Jodhpur,Agricultural,Objection,483,140,37,1,8,6,11,0.326,4.27,214
LA00466,Punjab,Ludhiana,Agricultural,Compensation,415,39,56,0,10,8,68,0.237,1.08,205
LA00467,Rajasthan,Jodhpur,Agricultural,Possession,416,118,19,0,4,13,62,0.058,13.26,155
LA00468,Uttar Pradesh,Kanpur,Residential,Compensation,136,70,37,0,6,39,30,0.236,17.56,186
LA00469,Gujarat,Ahmedabad,Industrial,Compensation,236,139,55,0,11,33,4,0.176,3.34,276
LA00470,Punjab,Ludhiana,Agricultural,Objection,195,111,54,0,11,25,64,0.253,6.14,214
LA00471,Madhya Pradesh,Jabalpur,Industrial,Objection,75,75,1,0,2,29,15,0.02,4.5,92
LA00472,Madhya Pradesh,Bhopal,Agricultural,Possession,65,65,7,0,3,3,17,0.177,4.54,60
LA00473,Maharashtra,Nashik,Residential,Compensation,323,173,60,0,7,8,38,0.396,12.1,275
LA00474,Maharashtra,Pune,Agricultural,Compensation,228,69,56,0,14,56,6,0.31,12.4,250
LA00475,Uttar Pradesh,Lucknow,Agricultural,Objection,418,98,20,0,6,18,32,0.309,21.64,149
LA00476,Madhya Pradesh,Indore,Residential,Notification,344,115,32,1,8,9,19,0.416,21.2,191
LA00477,Punjab,Patiala,Agricultural,Notification,70,70,35,0,11,10,4,0.263,6.22,177
LA00478,Rajasthan,Jaipur,Agricultural,Notification,424,89,41,0,11,16,73,0.236,126.74,239
LA00479,Uttar Pradesh,Lucknow,Commercial,Objection,263,70,46,0,4,6,21,0.221,34.81,195
LA00480,Rajasthan,Jaipur,Industrial,Possession,296,153,23,0,9,22,44,0.223,3.83,177
LA00481,Gujarat,Vadodara,Agricultural,Compensation,484,172,54,1,7,11,66,0.372,8.39,295
LA00482,Madhya Pradesh,Jabalpur,Residential,Objection,331,105,4,0,0,0,38,0.138,1.01,101
LA00483,Gujarat,Ahmedabad,Commercial,Notification,40,23,2,1,4,6,23,0.245,7.59,114
LA00484,Madhya Pradesh,Indore,Agricultural,Objection,113,56,58,0,7,15,60,0.279,39.4,227
LA00485,Maharashtra,Nashik,Industrial,Possession,230,86,11,0,10,23,56,0.226,119.26,128
LA00486,Gujarat,Surat,Agricultural,Objection,47,47,60,0,11,9,0,0.294,6.55,232
LA00487,Maharashtra,Pune,Commercial,Compensation,108,108,18,0,5,114,66,0.155,10.33,233
LA00488,Uttar Pradesh,Lucknow,Agricultural,Possession,402,149,22,0,7,16,9,0.093,13.54,184
LA00489,Madhya Pradesh,Gwalior,Agricultural,Notification,97,10,2,1,4,16,59,0.173,53.5,84
LA00490,Uttar Pradesh,Agra,Agricultural,Compensation,108,86,57,1,9,102,8,0.57,2.76,307
LA00491,Punjab,Amritsar,Agricultural,Possession,267,128,22,0,4,19,5,0.093,105.16,122
LA00492,Punjab,Amritsar,Industrial,Objection,72,72,11,1,3,25,9,0.26,5.38,143
LA00493,Madhya Pradesh,Jabalpur,Industrial,Notification,150,30,30,1,13,6,59,0.275,2.29,190
LA00494,Uttar Pradesh,Kanpur,Agricultural,Possession,471,159,10,0,2,16,36,0.02,5.39,118
LA00495,Gujarat,Surat,Agricultural,Possession,327,6,48,0,7,0,48,0.307,3.29,180
LA00496,Maharashtra,Pune,Agricultural,Compensation,483,39,5,0,0,63,22,0.053,11.24,111
LA00497,Rajasthan,Udaipur,Agricultural,Compensation,196,154,30,0,3,30,9,0.217,1.42,188
LA00498,Maharashtra,Aurangabad,Agricultural,Objection,320,143,24,0,3,23,63,0.249,8.51,207
LA00499,Punjab,Ludhiana,Industrial,Possession,142,142,3,1,5,30,67,0.219,14.35,166
LA00500,Maharashtra,Aurangabad,Commercial,Compensation,208,110,4,0,4,40,67,0.128,32.55,164
LA00501,Rajasthan,Kota,Agricultural,Notification,112,112,32,0,7,21,5,0.137,14.59,129
LA00502,Uttar Pradesh,Lucknow,Agricultural,Compensation,422,99,24,0,3,9,74,0.227,30.61,188
LA00503,Punjab,Bathinda,Residential,Possession,116,95,8,0,3,21,43,0.099,4.03,111
LA00504,Punjab,Ludhiana,Agricultural,Possession,126,95,9,0,4,15,15,0.02,10.96,121
LA00505,Gujarat,Ahmedabad,Agricultural,Objection,248,56,49,0,14,30,16,0.346,0.8,195
LA00506,Maharashtra,Pune,Agricultural,Notification,232,155,44,0,11,1,40,0.347,6.59,227
LA00507,Uttar Pradesh,Agra,Agricultural,Possession,177,67,37,0,11,4,48,0.35,10.88,150
LA00508,Gujarat,Vadodara,Agricultural,Possession,198,112,51,0,12,7,3,0.456,11.91,238
LA00509,Gujarat,Surat,Commercial,Compensation,168,122,5,0,0,14,40,0.159,1.53,139
LA00510,Gujarat,Ahmedabad,Agricultural,Compensation,459,99,42,0,8,23,19,0.284,5.0,223
LA00511,Punjab,Ludhiana,Residential,Compensation,303,112,46,0,10,52,74,0.348,5.75,257
LA00512,Madhya Pradesh,Jabalpur,Agricultural,Objection,463,13,13,0,5,22,49,0.065,4.81,88
LA00513,Punjab,Bathinda,Industrial,Notification,494,60,33,0,5,12,30,0.072,15.26,133
LA00514,Madhya Pradesh,Jabalpur,Agricultural,Notification,336,83,47,1,7,21,34,0.32,5.95,214
LA00515,Punjab,Ludhiana,Agricultural,Objection,418,74,37,0,6,11,67,0.324,8.16,201
LA00516,Rajasthan,Udaipur,Agricultural,Possession,82,82,15,1,6,2,55,0.192,4.53,157
LA00517,Punjab,Patiala,Agricultural,Notification,477,162,40,1,6,18,31,0.369,21.43,208
LA00518,Rajasthan,Kota,Agricultural,Objection,257,130,46,0,6,3,67,0.299,23.09,255
LA00519,Maharashtra,Pune,Commercial,Compensation,366,67,1,0,0,120,50,0.103,5.43,158
LA00520,Uttar Pradesh,Varanasi,Agricultural,Objection,145,13,35,0,4,27,4,0.108,127.82,124
LA00521,Maharashtra,Nashik,Agricultural,Notification,74,74,31,1,4,5,51,0.324,3.43,178
LA00522,Rajasthan,Jaipur,Agricultural,Compensation,446,160,23,0,4,7,76,0.135,20.23,199
