case_id,state,district,land_type,acquisition_stage,case_age_days,days_in_stage,number_of_landowners,litigation_present,number_of_objections,compensation_delay_days,previous_stage_delay_days,historical_delay_rate,land_area_hectares,final_additional_delay_days
LA01064,Madhya Pradesh,Bhopal,Agricultural,Possession,497,20,3,0,4,8,19,0.247,3.44,49
LA01065,Madhya Pradesh,Gwalior,Industrial,Objection,174,43,55,0,7,5,29,0.347,7.69,200
LA01066,Maharashtra,Nagpur,Agricultural,Objection,361,73,12,1,10,4,1,0.237,8.95,148
LA01067,Punjab,Bathinda,Residential,Objection,391,127,59,0,7,18,48,0.189,25.31,243
LA01068,Uttar Pradesh,Kanpur,Agricultural,Notification,53,13,56,1,10,25,48,0.383,2.73,217
LA01069,Maharashtra,Pune,Agricultural,Compensation,266,50,2,0,0,53,9,0.136,1.47,84
LA01070,Rajasthan,Jaipur,Agricultural,Objection,241,63,45,0,8,1,23,0.32,29.8,172
LA01071,Madhya Pradesh,Indore,Agricultural,Notification,269,133,39,0,10,0,62,0.292,8.01,194
LA01072,Gujarat,Surat,Agricultural,Possession,110,110,14,1,7,21,57,0.34,16.61,169
LA01073,Madhya Pradesh,Bhopal,Agricultural,Possession,249,113,49,0,8,8,24,0.423,17.4,238
LA01074,Uttar Pradesh,Varanasi,Agricultural,Compensation,87,87,7,0,4,60,51,0.08,20.7,153
LA01075,Maharashtra,Nagpur,Industrial,Possession,475,64,15,0,4,2,60,0.365,5.06,132
LA01076,Rajasthan,Kota,Agricultural,Possession,306,149,57,0,8,2,30,0.134,3.86,246
LA01077,Madhya Pradesh,Bhopal,Agricultural,Objection,46,23,45,0,5,16,14,0.185,1.0,169
LA01078,Rajasthan,Udaipur,Agricultural,Compensation,268,27,7,0,4,25,1,0.129,2.73,78
LA01079,Maharashtra,Pune,Agricultural,Compensation,466,40,9,0,5,20,77,0.165,7.86,78
LA01080,Punjab,Amritsar,Residential,Objection,379,52,16,0,3,14,25,0.127,3.66,94
LA01081,Punjab,Amritsar,Agricultural,Objection,158,86,5,0,4,20,65,0.066,2.36,129
LA01082,Punjab,Bathinda,Residential,Notification,450,171,11,0,4,26,26,0.303,7.77,170
LA01083,Punjab,Amritsar,Agricultural,Compensation,117,117,35,0,7,8,57,0.173,28.3,176
LA01084,Uttar Pradesh,Lucknow,Agricultural,Compensation,146,72,1,1,2,103,26,0.106,6.99,166
LA01085,Gujarat,Surat,Industrial,Compensation,103,42,18,0,4,108,49,0.286,2.38,199
LA01086,Punjab,Amritsar,Agricultural,Objection,464,119,19,0,3,0,77,0.22,26.38,184
LA01087,Madhya Pradesh,Bhopal,Commercial,Objection,367,49,59,0,8,8,61,0.39,3.41,255
LA01088,Punjab,Ludhiana,Agricultural,Compensation,273,176,59,1,11,43,13,0.424,32.44,338
LA01089,Uttar Pradesh,Lucknow,Industrial,Compensation,344,89,51,0,6,47,42,0.16,5.68,246
LA01090,Rajasthan,Jodhpur,Agricultural,Possession,151,101,21,0,3,8,21,0.166,8.19,142
LA01091,Uttar Pradesh,Agra,Agricultural,Possession,63,63,32,0,9,10,17,0.089,35.19,144
LA01092,Maharashtra,Nashik,Commercial,Possession,428,58,31,0,3,20,67,0.214,1.91,182
LA01093,Punjab,Patiala,Agricultural,Possession,484,88,52,0,6,9,79,0.326,2.59,197
LA01094,Maharashtra,Pune,Agricultural,Possession,46,46,45,0,9,11,74,0.342,5.33,198
LA01095,Gujarat,Rajkot,Industrial,Compensation,54,52,55,1,18,45,67,0.401,6.42,312
LA01096,Rajasthan,Udaipur,Residential,Notification,293,14,34,0,7,3,37,0.273,103.76,168
LA01097,Punjab,Ludhiana,Residential,Notification,50,50,56,0,14,28,42,0.232,3.04,210
LA01098,Madhya Pradesh,Indore,Residential,Objection,369,24,45,1,14,30,43,0.443,2.01,255
LA01099,Rajasthan,Jaipur,Commercial,Objection,475,123,45,0,6,22,59,0.303,2.9,229
LA01100,Maharashtra,Nashik,Industrial,Notification,161,6,40,0,9,3,4,0.174,9.32,158
LA01101,Maharashtra,Nashik,Residential,Possession,168,60,21,1,13,14,66,0.322,12.09,179
LA01102,Maharashtra,Pune,Agricultural,Notification,436,160,37,0,5,11,65,0.307,3.64,215
LA01103,Punjab,Ludhiana,Agricultural,Possession,197,105,22,1,13,5,80,0.289,7.55,203
LA01104,Rajasthan,Jodhpur,Residential,Compensation,143,123,39,1,4,38,48,0.259,51.69,223
LA01105,Gujarat,Vadodara,Commercial,Compensation,69,69,16,0,2,113,37,0.154,7.65,179
LA01106,Gujarat,Surat,Agricultural,Compensation,425,57,48,0,8,30,38,0.308,10.19,245
LA01107,Gujarat,Rajkot,Agricultural,Objection,466,116,35,0,5,21,50,0.146,48.86,168
LA01108,Punjab,Amritsar,Agricultural,Compensation,66,43,43,1,9,31,24,0.268,3.68,195
LA01109,Punjab,Bathinda,Agricultural,Notification,408,116,14,0,7,10,62,0.185,3.44,148
LA01110,Rajasthan,Jaipur,Commercial,Possession,105,105,48,0,7,30,35,0.328,4.62,196
LA01111,Uttar Pradesh,Kanpur,Agricultural,Objection,95,95,49,0,9,25,22,0.441,4.36,254
LA01112,Gujarat,Rajkot,Residential,Objection,209,166,9,0,1,15,59,0.167,1.2,181
LA01113,Gujarat,Ahmedabad,Commercial,Compensation,235,9,22,0,5,74,27,0.07,8.48,176
LA01114,Gujarat,Rajkot,Industrial,Compensation,432,57,41,1,7,14,6,0.501,9.18,228
LA01115,Gujarat,Surat,Agricultural,Compensation,359,101,53,0,12,5,42,0.374,6.14,282
LA01116,Maharashtra,Nashik,Industrial,Compensation,98,61,45,0,11,118,41,0.099,9.46,274
LA01117,Punjab,Patiala,Residential,Notification,305,113,29,1,8,24,23,0.215,9.56,178
LA01118,Uttar Pradesh,Kanpur,Commercial,Compensation,442,155,18,0,4,29,2,0.112,1.98,204
LA01119,Madhya Pradesh,Bhopal,Agricultural,Objection,341,50,55,0,6,5,38,0.352,9.86,189
LA01120,Maharashtra,Aurangabad,Agricultural,Objection,138,138,53,0,8,8,62,0.091,12.92,226
LA01121,Rajasthan,Kota,Residential,Notification,90,90,54,0,8,10,64,0.275,1.5,185
LA01122,Rajasthan,Udaipur,Agricultural,Objection,243,165,19,0,5,25,17,0.219,31.92,174
LA01123,Gujarat,Surat,Agricultural,Objection,252,17,27,0,4,12,34,0.02,2.15,113
LA01124,Gujarat,Vadodara,Residential,Compensation,196,56,15,0,6,56,73,0.204,2.37,166
LA01125,Punjab,Amritsar,Residential,Notification,81,26,58,0,9,18,27,0.37,9.04,200
LA01126,Punjab,Bathinda,Agricultural,Notification,85,26,53,0,11,4,38,0.22,12.61,172
LA01127,Punjab,Bathinda,Agricultural,Compensation,279,14,11,0,9,36,55,0.044,16.08,133
LA01128,Uttar Pradesh,Varanasi,Agricultural,Notification,474,82,15,1,5,26,37,0.174,12.95,164
LA01129,Uttar Pradesh,Kanpur,Industrial,Compensation,311,20,34,0,7,12,68,0.02,4.39,153
LA01130,Uttar Pradesh,Varanasi,Industrial,Possession,236,57,25,0,3,30,29,0.147,8.24,157
LA01131,Maharashtra,Nashik,Agricultural,Objection,468,177,28,1,3,20,39,0.302,5.38,218
LA01132,Madhya Pradesh,Indore,Agricultural,Possession,355,160,23,0,4,1,41,0.071,8.8,165
LA01133,Madhya Pradesh,Jabalpur,Agricultural,Notification,368,169,41,0,1,6,60,0.303,7.91,198
LA01134,Madhya Pradesh,Bhopal,Agricultural,Notification,300,11,54,1,9,5,27,0.395,4.46,187
LA01135,Uttar Pradesh,Kanpur,Industrial,Compensation,389,121,56,0,4,51,22,0.305,5.22,265
LA01136,Rajasthan,Jaipur,Agricultural,Compensation,266,116,28,0,5,85,29,0.156,1.16,214
LA01137,Madhya Pradesh,Gwalior,Agricultural,Possession,322,28,50,0,8,11,18,0.33,16.95,169
LA01138,Maharashtra,Nashik,Agricultural,Notification,320,164,42,0,3,16,15,0.336,9.95,172
LA01139,Madhya Pradesh,Indore,Agricultural,Compensation,384,76,12,0,6,4,66,0.101,0.74,146
LA01140,Uttar Pradesh,Agra,Commercial,Objection,453,176,48,0,3,12,27,0.315,16.33,250
LA01141,Punjab,Amritsar,Residential,Objection,168,25,22,0,5,19,21,0.229,7.01,150
LA01142,Maharashtra,Nashik,Residential,Notification,359,119,38,0,5,6,65,0.256,2.9,211
LA01143,Punjab,Amritsar,Agricultural,Possession,44,28,44,0,10,23,63,0.388,2.65,206
LA01144,Punjab,Patiala,Industrial,Notification,280,172,57,0,7,29,19,0.235,3.71,237
LA01145,Gujarat,Rajkot,Agricultural,Possession,453,111,57,0,7,30,24,0.26,2.91,227
LA01146,Maharashtra,Nagpur,Commercial,Compensation,333,18,49,1,12,89,66,0.313,3.33,254
LA01147,Uttar Pradesh,Kanpur,Industrial,Compensation,156,42,31,0,7,75,22,0.261,40.47,186
LA01148,Madhya Pradesh,Jabalpur,Agricultural,Compensation,315,68,25,0,5,72,69,0.156,10.71,190
LA01149,Madhya Pradesh,Jabalpur,Industrial,Possession,198,7,27,0,4,19,50,0.127,56.6,127
LA01150,Punjab,Ludhiana,Agricultural,Notification,234,6,58,0,3,10,53,0.422,9.26,186
LA01151,Maharashtra,Nagpur,Residential,Notification,137,137,13,0,2,12,43,0.274,13.19,115
LA01152,Uttar Pradesh,Lucknow,Agricultural,Compensation,324,177,32,1,10,25,2,0.286,3.06,223
LA01153,Maharashtra,Pune,Agricultural,Objection,123,99,41,0,9,17,66,0.132,6.25,217
LA01154,Punjab,Bathinda,Agricultural,Notification,238,163,2,0,1,16,45,0.238,6.81,106
LA01155,Gujarat,Ahmedabad,Agricultural,Notification,472,120,39,0,7,17,14,0.268,13.74,168
LA01156,Uttar Pradesh,Varanasi,Agricultural,Objection,386,9,16,0,4,10,67,0.178,7.03,117
LA01157,Rajasthan,Udaipur,Agricultural,Notification,225,130,17,0,0,23,23,0.148,10.5,107
LA01158,Punjab,Bathinda,Residential,Notification,486,8,38,0,3,18,29,0.155,10.13,152
LA01159,Maharashtra,Nagpur,Agricultural,Possession,36,36,1,0,1,5,51,0.052,5.46,48
LA01160,Maharashtra,Aurangabad,Agricultural,Objection,482,69,10,0,2,11,22,0.173,4.92,107
LA01161,Uttar Pradesh,Lucknow,Industrial,Possession,195,29,28,0,3,20,0,0.148,3.78,111
LA01162,Maharashtra,Aurangabad,Industrial,Possession,416,50,36,0,4,3,26,0.249,21.81,160
LA01163,Punjab,Ludhiana,Agricultural,Notification,476,125,7,0,5,10,55,0.116,5.46,110
LA01164,Uttar Pradesh,Agra,Agricultural,Compensation,313,154,22,0,2,58,34,0.076,10.27,187
LA01165,Uttar Pradesh,Lucknow,Residential,Compensation,317,105,19,0,6,117,57,0.288,6.32,243
LA01166,Rajasthan,Jodhpur,Residential,Compensation,382,33,33,1,11,62,5,0.365,21.38,209
LA01167,Rajasthan,Kota,Agricultural,Notification,142,142,19,1,4,21,20,0.281,1.01,154
LA01168,Maharashtra,Nashik,Residential,Notification,113,113,1,0,0,9,19,0.128,10.0,81
LA01169,Punjab,Bathinda,Agricultural,Notification,191,77,32,1,5,25,5,0.159,2.11,185
LA01170,Punjab,Patiala,Agricultural,Compensation,255,102,51,0,6,109,52,0.231,10.92,263
LA01171,Uttar Pradesh,Kanpur,Residential,Possession,379,174,36,0,8,14,17,0.1,6.38,222
LA01172,Uttar Pradesh,Varanasi,Residential,Compensation,151,71,22,0,7,66,38,0.181,1.68,183
LA01173,Maharashtra,Nashik,Commercial,Compensation,296,9,29,1,6,6,80,0.32,10.36,220
LA01174,Gujarat,Surat,Agricultural,Possession,31,30,9,0,1,24,20,0.125,9.25,92
LA01175,Rajasthan,Udaipur,Agricultural,Compensation,44,44,15,0,2,89,15,0.231,5.86,161
LA01176,Maharashtra,Nagpur,Agricultural,Notification,485,180,27,0,10,20,75,0.075,6.66,168
LA01177,Gujarat,Vadodara,Agricultural,Possession,430,135,36,0,5,19,28,0.152,8.68,154
LA01178,Gujarat,Surat,Agricultural,Objection,436,113,30,0,9,24,23,0.236,24.0,204
LA01179,Gujarat,Ahmedabad,Agricultural,Notification,184,61,58,0,10,6,58,0.324,5.4,233
LA01180,Rajasthan,Jaipur,Agricultural,Compensation,271,82,39,0,3,40,10,0.117,20.35,228
LA01181,Uttar Pradesh,Lucknow,Residential,Possession,347,11,2,0,3,17,30,0.189,7.12,54
LA01182,Punjab,Ludhiana,Agricultural,Objection,149,70,32,0,8,30,16,0.331,27.0,186
LA01183,Madhya Pradesh,Gwalior,Agricultural,Compensation,380,114,35,0,8,61,72,0.253,5.84,217
LA01184,Maharashtra,Pune,Residential,Notification,356,164,3,0,4,6,24,0.02,3.79,98
LA01185,Maharashtra,Nagpur,Agricultural,Notification,221,167,24,0,3,12,45,0.183,2.47,153
LA01186,Gujarat,Rajkot,Industrial,Notification,234,149,53,0,5,8,42,0.303,7.14,232
LA01187,Rajasthan,Udaipur,Agricultural,Compensation,174,8,22,0,5,94,39,0.145,3.34,150
LA01188,Uttar Pradesh,Agra,Agricultural,Possession,408,147,28,0,8,15,5,0.302,30.1,182
LA01189,Uttar Pradesh,Lucknow,Industrial,Notification,494,43,14,0,3,13,21,0.126,3.09,112
LA01190,Rajasthan,Udaipur,Residential,Objection,500,113,5,0,3,0,69,0.272,3.71,158
LA01191,Maharashtra,Pune,Residential,Notification,393,171,20,1,9,19,44,0.331,13.21,218
LA01192,Gujarat,Vadodara,Residential,Notification,194,161,47,0,4,13,71,0.275,24.19,231
LA01193,Gujarat,Vadodara,Agricultural,Compensation,397,121,59,0,12,72,45,0.384,15.35,293
LA01194,Madhya Pradesh,Bhopal,Residential,Compensation,145,57,40,0,5,62,25,0.352,21.3,205
LA01195,Uttar Pradesh,Kanpur,Industrial,Compensation,452,96,50,0,2,23,27,0.331,6.82,236
LA01196,Uttar Pradesh,Lucknow,Industrial,Objection,155,128,39,1,5,23,62,0.32,6.92,219
LA01197,Madhya Pradesh,Bhopal,Agricultural,Compensation,219,95,40,0,5,116,19,0.177,55.24,232
LA01198,Punjab,Bathinda,Agricultural,Notification,73,73,26,0,3,23,48,0.087,40.06,112
LA01199,Madhya Pradesh,Jabalpur,Commercial,Notification,68,68,4,0,6,22,75,0.02,15.09,110
LA01200,Uttar Pradesh,Agra,Agricultural,Possession,215,110,25,0,3,19,68,0.187,22.35,145
LA01201,Punjab,Bathinda,Agricultural,Compensation,289,11,52,0,6,97,31,0.243,17.44,218
LA01202,Maharashtra,Aurangabad,Agricultural,Possession,38,38,33,0,4,13,22,0.177,2.21,126
LA01203,Punjab,Bathinda,Agricultural,Possession,428,22,46,0,9,25,50,0.341,7.1,178
LA01204,Madhya Pradesh,Bhopal,Agricultural,Compensation,83,83,4,0,2,91,49,0.089,33.01,146
LA01205,Uttar Pradesh,Agra,Agricultural,Possession,500,11,13,0,4,20,58,0.285,15.19,70
LA01206,Punjab,Patiala,Agricultural,Objection,157,95,18,0,2,25,5,0.101,6.93,93
LA01207,Uttar Pradesh,Varanasi,Agricultural,Notification,208,78,22,0,7,16,43,0.093,33.41,147
LA01208,Madhya Pradesh,Jabalpur,Industrial,Notification,105,105,60,0,10,15,0,0.209,10.69,221
LA01209,Gujarat,Surat,Agricultural,Notification,418,81,28,0,6,5,80,0.248,15.73,146
LA01210,Punjab,Ludhiana,Agricultural,Notification,374,162,40,0,6,15,70,0.324,10.75,232
LA01211,Uttar Pradesh,Varanasi,Agricultural,Objection,66,7,39,0,6,1,59,0.181,12.69,144
LA01212,Madhya Pradesh,Indore,Agricultural,Compensation,79,79,26,0,6,66,23,0.098,13.64,169
LA01213,Maharashtra,Nashik,Industrial,Compensation,316,126,58,0,10,120,60,0.425,27.1,307
LA01214,Punjab,Bathinda,Industrial,Compensation,437,142,14,0,4,49,36,0.021,30.88,209
LA01215,Rajasthan,Kota,Agricultural,Notification,81,29,3,0,3,10,52,0.177,4.71,81
LA01216,Rajasthan,Jodhpur,Agricultural,Compensation,134,16,45,0,7,92,18,0.206,10.54,212
LA01217,Uttar Pradesh,Lucknow,Agricultural,Objection,286,74,40,0,10,14,38,0.272,26.34,204
LA01218,Madhya Pradesh,Indore,Agricultural,Notification,81,61,16,0,3,21,71,0.228,6.48,91
LA01219,Madhya Pradesh,Jabalpur,Agricultural,Objection,173,142,53,0,8,13,15,0.32,2.0,222
LA01220,Maharashtra,Nashik,Agricultural,Objection,34,34,10,0,4,26,31,0.099,2.98,111
LA01221,Uttar Pradesh,Kanpur,Agricultural,Objection,265,80,16,0,2,14,23,0.252,3.19,128
LA01222,Uttar Pradesh,Agra,Residential,Possession,366,140,10,0,2,30,14,0.142,4.67,174
LA01223,Punjab,Bathinda,Agricultural,Compensation,224,15,12,0,1,115,32,0.419,3.5,150
LA01224,Uttar Pradesh,Varanasi,Agricultural,Compensation,150,135,44,0,10,81,49,0.118,20.68,272
LA01225,Maharashtra,Nagpur,Agricultural,Notification,229,22,43,0,5,23,4,0.103,5.6,151
LA01226,Punjab,Bathinda,Agricultural,Possession,269,122,39,0,4,14,16,0.304,26.08,188
LA01227,Rajasthan,Kota,Agricultural,Compensation,108,72,52,1,8,1,66,0.375,2.39,260
LA01228,Punjab,Amritsar,Agricultural,Notification,82,78,5,0,1,23,21,0.163,5.19,82
LA01229,Rajasthan,Kota,Agricultural,Compensation,115,53,38,0,11,107,27,0.147,8.2,187
LA01230,Gujarat,Rajkot,Agricultural,Compensation,494,75,7,0,1,1,54,0.111,16.62,125
LA01231,Madhya Pradesh,Jabalpur,Commercial,Objection,370,158,58,0,5,27,60,0.33,23.19,277
LA01232,Madhya Pradesh,Bhopal,Industrial,Notification,89,89,39,0,9,16,77,0.191,4.31,206
LA01233,Punjab,Patiala,Agricultural,Compensation,171,64,46,0,10,33,12,0.28,19.95,218
LA01234,Madhya Pradesh,Bhopal,Agricultural,Notification,224,56,35,0,7,20,61,0.108,1.37,173
LA01235,Uttar Pradesh,Kanpur,Residential,Notification,115,94,24,0,3,5,58,0.202,17.66,129
LA01236,Maharashtra,Nagpur,Residential,Notification,431,125,42,0,8,7,10,0.359,1.93,223
LA01237,Rajasthan,Jodhpur,Agricultural,Possession,473,37,51,1,8,27,71,0.275,11.55,207
LA01238,Rajasthan,Udaipur,Agricultural,Objection,145,132,11,0,6,8,25,0.027,22.86,129
LA01239,Gujarat,Rajkot,Agricultural,Objection,37,37,53,0,9,26,34,0.379,17.94,225
LA01240,Rajasthan,Jaipur,Residential,Objection,155,153,44,0,2,11,64,0.133,1.43,203
LA01241,Uttar Pradesh,Lucknow,Agricultural,Possession,304,101,6,0,2,26,42,0.172,4.72,131
LA01242,Madhya Pradesh,Bhopal,Agricultural,Compensation,410,61,57,0,5,82,22,0.294,15.13,238
LA01243,Punjab,Bathinda,Agricultural,Possession,189,61,11,0,3,3,26,0.091,14.71,99
LA01244,Maharashtra,Nagpur,Agricultural,Objection,158,135,37,0,5,8,59,0.337,9.74,204
LA01245,Punjab,Patiala,Agricultural,Notification,147,85,8,0,2,29,14,0.186,0.82,88
LA01246,Punjab,Bathinda,Residential,Compensation,31,23,12,0,7,99,38,0.158,24.48,202
LA01247,Punjab,Bathinda,Agricultural,Objection,36,36,39,0,5,7,60,0.054,29.26,143
LA01248,Maharashtra,Pune,Agricultural,Possession,231,29,41,0,6,4,71,0.292,8.7,133
LA01249,Gujarat,Ahmedabad,Agricultural,Possession,320,178,42,0,3,18,66,0.147,9.29,200
LA01250,Punjab,Amritsar,Commercial,Compensation,35,35,21,1,5,10,29,0.246,12.22,174
LA01251,Gujarat,Surat,Agricultural,Possession,124,65,50,1,11,29,16,0.378,31.83,224
LA01252,Maharashtra,Nagpur,Agricultural,Compensation,458,14,3,1,6,27,75,0.354,9.49,170
LA01253,Rajasthan,Jaipur,Agricultural,Objection,496,34,52,1,14,27,48,0.37,6.1,262
LA01254,Madhya Pradesh,Indore,Commercial,Compensation,332,171,19,0,3,112,33,0.039,10.82,211
LA01255,Uttar Pradesh,Lucknow,Commercial,Notification,275,99,38,0,10,17,73,0.351,7.31,182
LA01256,Rajasthan,Jaipur,Industrial,Possession,304,163,55,0,6,25,58,0.343,7.39,236
LA01257,Gujarat,Ahmedabad,Residential,Notification,204,173,16,0,2,19,38,0.201,1.26,153
LA01258,Uttar Pradesh,Lucknow,Agricultural,Objection,124,13,25,0,6,4,15,0.299,12.46,100
LA01259,Uttar Pradesh,Kanpur,Agricultural,Compensation,207,72,50,0,4,79,6,0.401,23.84,227
LA01260,Madhya Pradesh,Indore,Agricultural,Notification,359,152,52,1,6,3,42,0.303,20.5,262
LA01261,Gujarat,Surat,Residential,Notification,342,92,15,0,2,10,9,0.025,19.12,106
LA01262,Punjab,Amritsar,Residential,Compensation,348,94,31,1,0,18,25,0.356,7.01,203
LA01263,Maharashtra,Nagpur,Agricultural,Notification,316,105,20,0,3,19,55,0.135,8.55,117
LA01264,Madhya Pradesh,Jabalpur,Industrial,Compensation,58,58,32,0,6,26,1,0.19,24.32,178
LA01265,Gujarat,Vadodara,Agricultural,Objection,325,170,23,0,5,11,80,0.081,17.59,180
LA01266,Rajasthan,Kota,Agricultural,Objection,444,161,1,0,2,22,35,0.134,32.67,133
LA01267,Rajasthan,Kota,Agricultural,Notification,335,115,56,0,7,26,70,0.322,3.77,246
LA01268,Maharashtra,Nagpur,Industrial,Compensation,302,106,39,0,5,107,13,0.214,3.75,251
LA01269,Punjab,Ludhiana,Industrial,Possession,135,68,28,0,7,8,37,0.081,5.3,153
LA01270,Rajasthan,Udaipur,Agricultural,Notification,403,25,7,0,1,28,77,0.203,2.88,102
LA01271,Maharashtra,Pune,Industrial,Possession,242,129,5,0,7,30,51,0.132,1.97,137
LA01272,Rajasthan,Jodhpur,Industrial,Compensation,153,5,29,1,9,106,65,0.389,11.81,257
LA01273,Punjab,Patiala,Commercial,Compensation,260,127,39,0,6,67,55,0.06,11.03,221
LA01274,Madhya Pradesh,Indore,Industrial,Compensation,87,87,16,0,0,5,59,0.141,9.45,144
LA01275,Madhya Pradesh,Bhopal,Agricultural,Compensation,466,143,45,0,9,30,29,0.198,10.52,261
LA01276,Madhya Pradesh,Jabalpur,Commercial,Possession,360,172,24,0,9,26,36,0.185,1.71,192
LA01277,Uttar Pradesh,Lucknow,Residential,Compensation,183,102,1,0,0,106,4,0.159,4.57,120
LA01278,Madhya Pradesh,Bhopal,Residential,Compensation,403,105,33,0,5,51,20,0.235,5.51,198
LA01279,Rajasthan,Udaipur,Agricultural,Objection,55,55,11,0,3,6,5,0.126,7.76,122
LA01280,Punjab,Patiala,Residential,Notification,211,70,1,1,2,23,26,0.189,1.72,65
LA01281,Madhya Pradesh,Bhopal,Industrial,Compensation,336,20,8,0,2,27,58,0.02,2.92,116
LA01282,Madhya Pradesh,Jabalpur,Agricultural,Notification,41,10,18,0,2,23,16,0.074,4.78,70
LA01283,Maharashtra,Aurangabad,Industrial,Objection,363,132,31,0,3,28,38,0.284,21.29,191
LA01284,Madhya Pradesh,Bhopal,Agricultural,Notification,415,166,60,1,13,24,44,0.376,9.6,279
LA01285,Maharashtra,Nashik,Agricultural,Notification,309,14,14,0,3,26,13,0.226,20.52,106
LA01286,Rajasthan,Jodhpur,Agricultural,Compensation,127,62,4,0,1,106,65,0.162,6.54,153
LA01287,Punjab,Ludhiana,Commercial,Compensation,382,112,12,1,4,119,62,0.3,7.4,250
LA01288,Gujarat,Ahmedabad,Residential,Objection,189,129,20,1,7,12,15,0.291,12.17,211
LA01289,Rajasthan,Jaipur,Agricultural,Notification,376,134,13,0,2,10,2,0.095,6.19,109
LA01290,Uttar Pradesh,Lucknow,Residential,Objection,325,127,20,0,4,11,0,0.146,3.96,140
LA01291,Gujarat,Surat,Agricultural,Objection,73,19,59,0,13,18,23,0.364,1.67,227
LA01292,Punjab,Amritsar,Agricultural,Compensation,77,49,23,0,4,100,10,0.02,4.06,171
LA01293,Maharashtra,Pune,Industrial,Compensation,37,37,39,1,12,48,1,0.44,17.05,216
LA01294,Rajasthan,Jodhpur,Residential,Compensation,63,16,42,0,11,29,37,0.209,26.07,206
LA01295,Punjab,Ludhiana,Commercial,Compensation,171,65,8,0,2,69,42,0.105,3.41,144
LA01296,Uttar Pradesh,Varanasi,Residential,Possession,42,42,15,0,3,18,1,0.132,1.31,95
LA01297,Gujarat,Ahmedabad,Industrial,Compensation,472,177,25,0,12,42,48,0.188,18.66,226
LA01298,Madhya Pradesh,Jabalpur,Agricultural,Compensation,461,60,28,0,6,84,32,0.085,7.92,173
LA01299,Uttar Pradesh,Kanpur,Agricultural,Compensation,111,111,1,0,2,73,16,0.1,1.92,158
LA01300,Rajasthan,Udaipur,Agricultural,Notification,176,128,39,1,5,6,9,0.374,0.5,191
LA01301,Madhya Pradesh,Gwalior,Residential,Possession,379,126,19,0,8,15,61,0.02,2.82,182
LA01302,Maharashtra,Nashik,Residential,Objection,341,149,20,0,1,14,8,0.048,4.65,146
LA01303,Madhya Pradesh,Gwalior,Residential,Objection,303,153,37,0,4,4,16,0.289,2.34,178
LA01304,Punjab,Amritsar,Agricultural,Possession,495,44,57,0,9,30,57,0.354,14.76,228
LA01305,Uttar Pradesh,Lucknow,Agricultural,Compensation,326,79,52,1,9,26,51,0.404,3.28,244
LA01306,Madhya Pradesh,Indore,Residential,Notification,345,97,59,0,8,9,80,0.248,7.48,242
LA01307,Gujarat,Surat,Industrial,Notification,266,176,25,0,3,29,3,0.231,79.32,168
LA01308,Gujarat,Ahmedabad,Agricultural,Notification,277,12,8,0,1,8,15,0.02,8.31,68
LA01309,Maharashtra,Pune,Agricultural,Compensation,167,88,13,0,0,13,53,0.115,6.58,161
LA01310,Punjab,Bathinda,Agricultural,Notification,275,42,21,0,5,4,18,0.059,6.73,67
LA01311,Uttar Pradesh,Kanpur,Agricultural,Possession,462,41,19,0,2,18,30,0.138,14.43,103
LA01312,Maharashtra,Nashik,Agricultural,Possession,207,139,13,0,4,14,24,0.051,12.74,109
LA01313,Madhya Pradesh,Jabalpur,Agricultural,Compensation,92,40,10,0,0,39,65,0.175,2.71,168
LA01314,Punjab,Ludhiana,Residential,Compensation,312,144,12,1,3,102,63,0.263,4.9,219
LA01315,Punjab,Amritsar,Agricultural,Objection,399,179,40,0,1,28,65,0.176,3.79,192
LA01316,Gujarat,Rajkot,Agricultural,Notification,481,141,30,0,6,21,40,0.284,5.57,220
LA01317,Madhya Pradesh,Gwalior,Agricultural,Compensation,285,34,3,0,2,68,39,0.02,45.91,100
LA01318,Uttar Pradesh,Agra,Industrial,Notification,401,30,34,0,3,4,46,0.202,13.7,109
LA01319,Maharashtra,Nashik,Agricultural,Notification,147,81,51,1,14,2,5,0.337,6.82,200
LA01320,Maharashtra,Pune,Agricultural,Objection,229,101,26,0,1,7,44,0.232,25.65,156
LA01321,Rajasthan,Jaipur,Agricultural,Notification,227,141,20,0,3,22,22,0.207,8.92,145
LA01322,Gujarat,Ahmedabad,Residential,Objection,186,79,17,0,8,1,75,0.26,1.44,146
LA01323,Uttar Pradesh,Varanasi,Industrial,Compensation,367,34,23,0,6,110,14,0.179,39.02,174
LA01324,Punjab,Patiala,Agricultural,Possession,446,179,17,0,2,1,2,0.02,6.32,135
LA01325,Punjab,Amritsar,Agricultural,Compensation,183,164,56,0,7,27,78,0.256,0.77,302
LA01326,Gujarat,Rajkot,Agricultural,Possession,93,93,60,0,2,25,12,0.419,1.49,224
LA01327,Madhya Pradesh,Bhopal,Residential,Objection,418,127,21,0,6,16,41,0.14,22.82,157
LA01328,Rajasthan,Jaipur,Industrial,Possession,430,169,56,0,14,28,30,0.151,1.52,259
LA01329,Madhya Pradesh,Indore,Agricultural,Compensation,470,88,52,0,4,12,21,0.306,28.48,232
LA01330,Maharashtra,Aurangabad,Agricultural,Objection,150,30,5,0,1,23,39,0.141,8.01,119
